gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000119476	92	0.3198969036340683	0.37454694139458566	0.9421754745753911	0.9999999999999963
ENSMUSG00000075279	90	-0.023974207229913138	-0.028060555757339033	0.9426691858707416	0.9999999999999963
ENSMUSG00000103738	114	0.10269135050475263	0.12495299091888802	0.9431584828554247	0.9999999999999963
ENSMUSG00000048154	86	0.1643256187438941	0.1427060848528513	0.9438188989480879	0.9999999999999963
ENSMUSG00000119206	161	0.0037348565645521107	0.0029753892731259313	0.9438895270437779	0.9999999999999963
ENSMUSG00000067719	92	-0.1995830457657583	-0.21560885625371623	0.9439005989867153	0.9999999999999963
ENSMUSG00000109941	100	-0.18240236490964834	-0.19782262823440575	0.9451066218636754	0.9999999999999963
ENSMUSG00000019929	104	-0.3109436080791057	-0.4698187580879115	0.945530456121326	0.9999999999999963
ENSMUSG00000033855	95	-0.12164949253201518	-0.16687375481531877	0.9466820078953191	0.9999999999999963
ENSMUSG00000036062	83	0.08123817369341828	0.09639529379843619	0.9467678603519847	0.9999999999999963
ENSMUSG00000033849	105	-0.14094185531139344	-0.16682429998498285	0.946794835135561	0.9999999999999963
ENSMUSG00000042312	89	-0.12449740171432791	-0.17345608755614877	0.9468534297994217	0.9999999999999963
ENSMUSG00000056501	179	-0.008221076428890549	-0.011157647359799612	0.9469602674306427	0.9999999999999963
ENSMUSG00000030825	122	0.016471787029877456	0.023241078187933875	0.9472296076171571	0.9999999999999963
ENSMUSG00000040093	143	-0.06095213424414297	-0.08314760527932553	0.9472876262928639	0.9999999999999963
ENSMUSG00000035638	82	0.3810498535633061	0.4791330385824082	0.9475558147864025	0.9999999999999963
ENSMUSG00000052727	95	-0.13679918423294965	-0.17337133027117965	0.9475620169379696	0.9999999999999963
ENSMUSG00000060470	93	-0.04747109152376607	-0.06850203564085963	0.9477577714769868	0.9999999999999963
ENSMUSG00000092837	82	0.04941654354333673	0.05529671442112542	0.9479642378066205	0.9999999999999963
ENSMUSG00000012705	81	0.01220016479492287	0.01384278987546266	0.9487306148010844	0.9999999999999963
ENSMUSG00000021876	133	0.019190726429223422	0.04169263707470915	0.9488039067766795	0.9999999999999963
ENSMUSG00000046794	88	-0.15534141157986558	-0.17459523975303337	0.9493995539135146	0.9999999999999963
ENSMUSG00000108394	96	-0.010993367433550038	-0.014712659641027928	0.9495932674050874	0.9999999999999963
ENSMUSG00000117098	88	0.023591227037830863	0.025776736725958947	0.9507368447160648	0.9999999999999963
ENSMUSG00000005640	182	-0.08159336764365592	-0.10078386245074697	0.9508215573658186	0.9999999999999963
ENSMUSG00000117980	106	-0.05978230200707854	-0.07252328806132617	0.9513049543863275	0.9999999999999963
ENSMUSG00000041559	150	0.12110414337366808	0.1852732060322439	0.9514965014468542	0.9999999999999963
ENSMUSG00000029657	87	0.02509670387953608	0.028941827399977603	0.9522074085132102	0.9999999999999963
ENSMUSG00000051147	94	-0.10560798496007961	-0.14961435239796492	0.953246628816822	0.9999999999999963
ENSMUSG00000044258	87	0.16560790687799593	0.22544402050561652	0.9535206426089947	0.9999999999999963
ENSMUSG00000004105	80	0.2080159405246381	0.29780400142662533	0.9540788086111229	0.9999999999999963
ENSMUSG00000048142	80	0.0223575294017776	0.02886457114597045	0.9541238316144326	0.9999999999999963
ENSMUSG00000027186	81	0.2667605310678481	0.3128733257726795	0.954896466955899	0.9999999999999963
ENSMUSG00000052040	95	0.24983897805214025	0.2262031011205683	0.9550856290377933	0.9999999999999963
ENSMUSG00000118669	127	0.25072776302695376	0.2984943658644245	0.9559454412794128	0.9999999999999963
ENSMUSG00000062908	81	-0.05127713792026386	-0.05925802518760773	0.9567192648001404	0.9999999999999963
ENSMUSG00000005547	194	0.14257687181234419	0.18025126334954422	0.957003147495159	0.9999999999999963
ENSMUSG00000024186	84	0.16399659141897854	0.24046973089696347	0.958580018294231	0.9999999999999963
ENSMUSG00000030772	103	0.01569961421191615	0.021146941458174154	0.9586118115074472	0.9999999999999963
ENSMUSG00000064344	83	0.1605103084817532	0.22198277794186155	0.9594418118423323	0.9999999999999963
ENSMUSG00000086266	222	0.18541841376572776	0.25633816346372795	0.959769521005947	0.9999999999999963
ENSMUSG00000061780	80	0.09261717200279115	0.09780691112672059	0.9599255336793566	0.9999999999999963
ENSMUSG00000120254	112	-0.14745789840817264	-0.15183674981347034	0.9600967954700876	0.9999999999999963
ENSMUSG00000106676	85	0.10605905866250263	0.1150614597658766	0.960128106898872	0.9999999999999963
ENSMUSG00000057425	174	0.003136985749006578	0.0051007595566095005	0.9606912528900348	0.9999999999999963
